ensembl_gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000175197	17.25233269115345	-0.4711085328472659	0.3607910306596713	-1.3057656449659787	0.19163226644244988	0.29763975990038516
ENSG00000060709	3.002138619357673	-1.1054053729039741	0.846819986120371	-1.3053605146570626	0.1917701169666649	0.2978269068531894
ENSG00000010270	592.9628638617571	0.34842819430707295	0.26694935961348504	1.305222064632636	0.19181724299177597	0.29787313379065
ENSG00000124507	4.977165120549401	-1.7758717260308101	1.361023033273136	-1.304806518784624	0.19195873885111486	0.29806588608212026
ENSG00000128791	193.39946620417433	-0.6661414634109044	0.5106231824554157	-1.3045656489931645	0.19204079159539314	0.2981663109396213
ENSG00000284461	40.34920440934711	0.331195542139837	0.25417802322646016	1.3030062077584024	0.19257264223536485	0.2989650194964161
ENSG00000183255	1505.937742539658	0.23252829401328504	0.17852107455897331	1.302525735898317	0.19273672611007733	0.29919268493591844
ENSG00000102890	10.820045911680328	-0.6421163277878275	0.4932538228067761	-1.3017969615196794	0.19298580278076943	0.2995522348572862
ENSG00000047662	15.706234399511965	-1.1291216190399207	0.8677007037649493	-1.3012800544481147	0.19316261186389497	0.29979955625153415
ENSG00000101076	1.379646267850846	-1.8989729148813208	1.4596903944809938	-1.3009422560162274	0.19327822075821283	0.29995185526134366
ENSG00000173083	9.359924940018669	0.9024661592513088	0.6938061115967935	1.3007469149764113	0.19334509790350005	0.3000285059083163
ENSG00000128567	12.596264500684025	0.6583268499661877	0.5062144272849416	1.3004900976392442	0.19343304799237068	0.30013784024716006
ENSG00000166947	1.0673951285959475	-1.9861033147697362	1.5275120025487325	-1.3002210859592727	0.19352520568089382	0.3002536828893007
ENSG00000162687	4.315252683257741	-1.070994766981824	0.8237883296125609	-1.300084898611671	0.19357187286584074	0.30029893260688023
ENSG00000258643	7.529056976969532	0.8695222478180821	0.6689283006541417	1.2998736142091472	0.1936442898399005	0.30038411762706924
ENSG00000101210	12.084811053244282	-0.6843774543487421	0.5266654938659039	-1.2994537563590483	0.19378825365829253	0.3005802618214593
ENSG00000172273	448.6158040355	-0.1556558278203579	0.11981328221196968	-1.2991533571793548	0.19389130486042544	0.3007129177253168
ENSG00000116157	421.47278471380235	0.37865928887064004	0.2915021266609728	1.2989932293394006	0.19394625275876698	0.30074973694965085
ENSG00000161040	17.32569045541697	0.5609605229090158	0.43184625838506047	1.298982015050433	0.19395010137241442	0.30074973694965085
ENSG00000213648	61.69621734101864	-0.7067661871290506	0.5442128575438221	-1.2986943938055324	0.1940488288005502	0.30087563749863006
ENSG00000090530	16.853748990918664	-0.5752958083508063	0.4431064746672032	-1.2983240851600835	0.1941759934073247	0.30104560358569415
ENSG00000154429	336.12473050119684	-0.6428274964897736	0.49515174438890946	-1.2982434249183912	0.19420370037934806	0.3010613562620938
ENSG00000211832	0.899640580511139	-3.228471155224542	2.4875312312355837	-1.2978615563435258	0.19433491246937432	0.30123754884357434
ENSG00000146833	1571.7536962110337	0.09285514902777209	0.07154942335880758	1.2977763435229952	0.19436420092792742	0.30125573256742355
ENSG00000069509	150.89571242146212	0.2702423065529052	0.20824847885554756	1.2976916231900062	0.19439332332489917	0.3012736556416421
ENSG00000070785	252.54557772898931	0.27475899356461486	0.21179768124004164	1.297271018058105	0.1945379526699002	0.3014705736913067
ENSG00000152377	5.075096678818424	-1.1244013467143694	0.8670404518800972	-1.2968268600112127	0.19469076661531945	0.3016801384977559
ENSG00000104327	1.059727872821778	-1.9799104203873514	1.5270213393888359	-1.2965833347029563	0.19477458961816208	0.30175552222739727
ENSG00000101890	1.059727872821778	-1.9799104203873514	1.5270213393888359	-1.2965833347029563	0.19477458961816208	0.30175552222739727
ENSG00000130045	0.894031954049024	-3.2284604599326867	2.4905832839758046	-1.2962668145668204	0.1948835774807876	0.3018971128941273
ENSG00000172426	17.144517665198045	0.6935106561355213	0.5351435161266955	1.2959339602113993	0.19499823797831173	0.30203655503605203
ENSG00000101811	418.765654067177	0.2621110074415685	0.20226123739614704	1.2959033120528194	0.19500879803528293	0.30203655503605203
ENSG00000182154	546.9445791598677	0.1418935984223508	0.10951126567074713	1.2956986439090503	0.19507932875939127	0.3021185235900023
ENSG00000274209	1.5628509020492096	2.399263018400344	1.851797416318099	1.2956401155212554	0.1950995016766422	0.30212249546641035
ENSG00000150593	6441.615199158365	0.3368150148309461	0.259982201123468	1.2955310531854045	0.19513709615742023	0.30215344245727066
ENSG00000105221	2841.8699234532496	0.14312309564037606	0.11048220625092614	1.2954402387232948	0.1951684045334149	0.30217465123482523
ENSG00000022976	85.97113692487414	0.23843683086082942	0.18421256003312145	1.2943570775953521	0.19554210942581307	0.30272593282758287
ENSG00000182512	547.5510681891417	0.17762781592418111	0.13730632964124498	1.2936607976361207	0.1957826120294445	0.3030709181884887
ENSG00000165804	269.7399298742057	-0.16000990481614646	0.12372661470628396	-1.2932537206808399	0.19592332118848674	0.30326137527758734
ENSG00000134186	1155.6259235377163	-0.3200595933533192	0.24755258899469645	-1.2928953587319425	0.19604725297115191	0.3034258313619903
ENSG00000214046	1.0134540124225422	-2.6055911497589137	2.015986929181271	-1.2924643072051523	0.19619639897413219	0.3036292787587409
ENSG00000175793	1.057252955245934	-1.9732698100113013	1.5269171059091904	-1.2923228133175795	0.19624537469140393	0.30366690380192174
ENSG00000152092	4.163859293482535	-1.0827303533650043	0.8378373571180783	-1.2922918083878334	0.19625610771998545	0.30366690380192174
ENSG00000160285	462.73298497823464	0.29644887948199206	0.22942103569402544	1.2921608456051101	0.19630144807110658	0.30370967051434145
ENSG00000059691	286.3214322896237	0.17679918988286877	0.1368457145700119	1.2919600035587244	0.1963709960833942	0.30378987925334755
ENSG00000108510	3265.3432504023153	-0.3520276596600205	0.27263312997918754	-1.291213799610098	0.19662955129433135	0.3041624451053135
ENSG00000109881	23.841084793250808	0.8838842907059833	0.6849404917552808	1.2904541363014965	0.19689302611787265	0.30454255315338136
ENSG00000183837	7.231801960347558	0.9907733830140759	0.7680771101070566	1.2899399942747667	0.1970714931633352	0.3047911194967104
ENSG00000182732	3.9160750624238068	-1.0539620204132873	0.8170961891504136	-1.2898873283317576	0.19708978105209882	0.30479192999476445
ENSG00000171533	40.193178925333676	1.2590227760848156	0.9765193452939657	1.289296297254415	0.1972950977665661	0.3050733702663002
ENSG00000167889	2.2302603736881292	-1.9254452874016454	1.4934486844931616	-1.2892610957403552	0.19730733126501535	0.3050733702663002
ENSG00000146067	202.40356974535553	-0.3270462502756203	0.2537071595903445	-1.2890698504673452	0.197373803982225	0.30514865099360394
ENSG00000168116	82.75238609350896	0.2778101547344084	0.21552605190903795	1.2889864230968109	0.19740280666450805	0.3051659930398801
ENSG00000164919	1891.1421374536017	-0.2035028718493511	0.15790608815000293	-1.2887588707538211	0.19748192879306048	0.30526080488570556
ENSG00000101464	535.0453461347677	-0.15454937833765373	0.11993804239262248	-1.288576795606931	0.19754525477822174	0.3053311847117132
ENSG00000279452	3.539835734873179	1.5671882684074023	1.2167807844638079	1.287979140053569	0.19775322464256753	0.30562509713719815
ENSG00000182359	101.91861800207835	0.47401633162876483	0.36816064916506763	1.2875257926227635	0.19791108553737996	0.30584152081873056
ENSG00000168612	84.596338000762	-0.4902970382726981	0.38084553040642144	-1.287390816296242	0.19795810368322245	0.30588663031310614
ENSG00000128309	301.4604114212355	0.24161915990026406	0.18769309240447368	1.287309814149053	0.19798632418968803	0.3059026880186103
ENSG00000276256	54.67726236069565	0.27640517686264143	0.2147757149134101	1.28694800049474	0.19811241313222824	0.30606994278072863
ENSG00000183793	33.21979897237844	-0.4852308862268796	0.377285118660708	-1.2861119143775375	0.1984040066061184	0.3064928374311497
ENSG00000099991	1021.5547105778213	-0.2263696436579125	0.17606497402009105	-1.2857165084526188	0.19854201767169743	0.3066784244878452
ENSG00000176946	507.8171956898759	0.20613726711519598	0.16035981189419224	1.2854671297021	0.19862909602391957	0.30678531187131264
ENSG00000103855	165.2666374165084	-0.4283192043863793	0.3332682942635284	-1.2852083794316493	0.1987194762465559	0.3068972793373903
ENSG00000154485	3.357378845898081	1.2240219590415415	0.9524765276488865	1.2850940926207848	0.19875940564962827	0.3069273947141003
ENSG00000173531	9.010153030830656	0.8366300974588521	0.6510485871030655	1.285050169882955	0.19877475288862817	0.3069273947141003
ENSG00000166546	1.0671379660544973	-2.601083558700618	2.0243046839881336	-1.2849269081253902	0.19881782695378616	0.30696628047089564
ENSG00000133895	910.6999997413288	0.11254414854412828	0.08759732530831042	1.2847897826561965	0.19886575373736318	0.3070126509470647
ENSG00000188803	1.4484107722100759	-1.539377601626988	1.198575200260529	-1.2843396069703263	0.19902315421096456	0.3072280053937679
ENSG00000129474	3.7092099670554166	1.2537903346761194	0.9762654017948399	1.2842720149367752	0.19904679510637358	0.3072368577217666
ENSG00000162241	123.85290576896804	-0.29339324610711326	0.22850118338289963	-1.2839900510076308	0.19914543655517392	0.30736146446106627
ENSG00000116906	1303.4551140018914	0.1807527834191135	0.14079789470275994	1.2837747595637192	0.19922077754170614	0.30745009003962886
ENSG00000106153	5863.8705759386685	-0.10402688250387163	0.08106572791117383	-1.283241206664511	0.19940758351542964	0.30771070401634515
ENSG00000175294	1.4108567610787213	-3.2010242835923126	2.494606947857048	-1.283177811375095	0.19942978779146853	0.3077172930688864
ENSG00000120675	929.8686058642794	0.311811883019312	0.24327750342284396	1.2817127709393972	0.1999434232888526	0.30848208405630184
ENSG00000213722	504.5395698230087	0.26301383234338555	0.20525187427270805	1.2814198811842858	0.200046224671355	0.3085851949034531
ENSG00000137563	105.45976242918539	0.20538974758032802	0.16028267607429825	1.2814220014964102	0.20004548032428487	0.3085851949034531
ENSG00000250151	1.6979499327335974	-1.8278118359245685	1.4264655864503628	-1.2813571202042955	0.20006825816965354	0.30859143956085183
ENSG00000064961	735.582976558361	-0.28794194072600565	0.22474563551961818	-1.2811903557560789	0.20012681277709068	0.3086540093149952
ENSG00000089009	46129.02886077092	-0.4629467192769699	0.3613942615271792	-1.2810018546521755	0.20019301465938855	0.30872836109345575
ENSG00000162877	4.509110664394835	1.3286773792270292	1.0377194368570315	1.2803820879092618	0.2004107904131937	0.3090364286788512
ENSG00000270106	4.992307266239282	-0.9459252705059774	0.7389439376375301	-1.2801042438079744	0.20050847634327243	0.3091592772374073
ENSG00000140961	4.280113704275094	-1.0250976222894412	0.8009137548194566	-1.2799101228078178	0.20057674707370057	0.30919103453438496
ENSG00000154764	0.9206495361172987	-4.120878979910037	3.219497868682062	-1.279975681921158	0.20055368858534106	0.30919103453438496
ENSG00000164411	2.9654977451031708	-1.614956915027142	1.2617915870706153	-1.2798919659754886	0.20058313354716395	0.30919103453438496
ENSG00000219607	1.868945613094036	-2.5922503111753943	2.0259254801949296	-1.279538826337272	0.20070737619085116	0.3093269703298863
ENSG00000198883	6.700993379620095	0.8174299963688502	0.6388386390566156	1.2795562860379948	0.2007012321473099	0.3093269703298863
ENSG00000142539	4.2034455790714675	-1.0470587548715053	0.8186165958726506	-1.2790587927860588	0.20087635307598534	0.30955958919325993
ENSG00000040608	3.077529468188538	1.340264129916466	1.0480911801536972	1.2787667287877789	0.20097921347043995	0.30969028690846956
ENSG00000135338	1.5066192389287885	-3.1204882963253744	2.440513660129008	-1.278619475606796	0.20103108831841907	0.3097213145127673
ENSG00000022567	231.67671059143973	0.14153902778748498	0.11069782796299965	1.2786070909611151	0.20103545166853304	0.3097213145127673
ENSG00000096968	927.209407219722	-0.2434570995779955	0.19045679722243244	-1.2782799203205364	0.20115074523448506	0.309871115705988
ENSG00000107282	4.5845748002616755	-1.151944839226138	0.901261351335845	-1.2781473847943565	0.20119746392494683	0.30991526043848083
ENSG00000106066	5.485822343704705	1.307161303630354	1.0228278213998145	1.2779876302557045	0.20125378782034756	0.3099741913304779
ENSG00000161920	197.06255091901556	0.20354865576582623	0.15928490276192833	1.2778904480988744	0.20128805649551892	0.3099991449017246
ENSG00000197124	63.886959945429254	0.40372717246650675	0.31600883462567436	1.277581916166168	0.20139688019337396	0.3101389041785954
ENSG00000166317	0.9140558172062153	-4.082741445208308	3.1977862374933412	-1.2767399513260334	0.2016940717481461	0.31031804905440197
ENSG00000211791	0.9140558172062153	-4.082741445208308	3.1977862374933412	-1.2767399513260334	0.2016940717481461	0.31031804905440197
ENSG00000211809	0.9140558172062153	-4.082741445208308	3.1977862374933412	-1.2767399513260334	0.2016940717481461	0.31031804905440197
ENSG00000197272	0.9140558172062153	-4.082741445208308	3.1977862374933412	-1.2767399513260334	0.2016940717481461	0.31031804905440197
ENSG00000185761	0.9140558172062153	-4.082741445208308	3.1977862374933412	-1.2767399513260334	0.2016940717481461	0.31031804905440197
ENSG00000155657	509.8845728762301	0.20742554040964287	0.16243255791302408	1.2769948529697517	0.201604064407695	0.31031804905440197
ENSG00000198944	0.9140558172062153	-4.082741445208308	3.1977862374933412	-1.2767399513260334	0.2016940717481461	0.31031804905440197
ENSG00000135299	5.902104565474493	-0.9121688661855507	0.7142874251828348	-1.2770333538380079	0.2015904720604689	0.31031804905440197
ENSG00000122679	0.9140558172062153	-4.082741445208308	3.1977862374933412	-1.2767399513260334	0.2016940717481461	0.31031804905440197
ENSG00000197993	1.0609080710930674	-2.6469145917763837	2.072951098592394	-1.276882312165362	0.20164379964714035	0.31031804905440197
ENSG00000242076	61271.32429417973	2.3485747789440428	1.8399080654085997	1.2764631141624352	0.20179185784313933	0.3104406614249605
ENSG00000173809	0.7512916439229416	2.271477379478233	1.7796676405242153	1.2763492057478503	0.20183210329699441	0.31047473806435627
ENSG00000157653	18.241161482828986	0.7188791204307504	0.563380343259501	1.2760102993150124	0.20195187833857597	0.3106311365785107
ENSG00000203995	3.169733139531798	-1.6828596394125768	1.3194229529454342	-1.2754512384795331	0.20214957274855916	0.31089521141666066
ENSG00000111261	10.54376788523661	0.7114644379804649	0.5578265527395418	1.275422323455906	0.20215980147894178	0.31089521141666066
ENSG00000183527	221.64380573221365	0.40171289489519146	0.3150008885343721	1.275275434187728	0.20221176959052992	0.31094443697604174
ENSG00000164972	3.4587073184569546	-1.115829127402195	0.87500266261201	-1.2752294079554947	0.20222805526376325	0.31094443697604174
ENSG00000285382	146.01876147848702	0.17576752930926706	0.137876829247263	1.2748155746608616	0.20237452673851591	0.31111389031264725
ENSG00000165152	1.9553951486805015	-1.5913973584501633	1.2483261169767799	-1.274825013117758	0.20237118524536274	0.31111389031264725
ENSG00000173638	25.93425342919354	-0.49472769255121	0.3884932422795565	-1.2734525049864525	0.20285751602330773	0.31182845905105844
ENSG00000140545	7.3387526734476225	-1.3055372596590062	1.0252905808436978	-1.2733339055789406	0.20289958013868814	0.3118651792546458
ENSG00000012171	0.9082713641216538	-4.103862488092315	3.2242291606770026	-1.2728197294855472	0.20308201846236668	0.312117634609216
ENSG00000077063	60.898543269337104	0.6469764495618691	0.5085559923568916	1.2721833176391666	0.20330799349204962	0.3124369505003661
ENSG00000120686	809.4106613352155	0.3217712673842961	0.2530593016493349	1.2715251535396064	0.20354188476266233	0.31274932620927115
ENSG00000241755	5.8633196058967965	-1.2891528403650843	1.0138764999891041	-1.2715087492203818	0.20354771685388337	0.31274932620927115
ENSG00000015133	989.168136433055	-0.37861571480906275	0.2978224455486327	-1.2712799873481564	0.20362905933736292	0.3128462929898346
ENSG00000142530	5.7900034153953275	-0.818678647524302	0.6440860120495437	-1.2710703729136854	0.20370361420226757	0.31293281515646043
ENSG00000174326	23.39906548569486	0.6370275865593821	0.5012478214827674	1.2708835016478626	0.2037700966136659	0.3130069219066499
ENSG00000153015	317.98464730968334	0.2504359001570722	0.19706486359239014	1.2708297947780023	0.20378920660416278	0.313008254132506
ENSG00000142409	694.2469588716169	-0.15531750545206316	0.12223915622109444	-1.2706035467975563	0.2038697245328544	0.31310389666440347
ENSG00000185559	1.1116243415186569	-4.371605079480004	3.44156303936555	-1.270238269494522	0.2039997695671743	0.3131634648146709
ENSG00000274576	1.1116243415186569	-4.371605079480004	3.44156303936555	-1.270238269494522	0.2039997695671743	0.3131634648146709
ENSG00000205502	1.1116243415186569	-4.371605079480004	3.44156303936555	-1.270238269494522	0.2039997695671743	0.3131634648146709
ENSG00000290318	1.1116243415186569	-4.371605079480004	3.44156303936555	-1.270238269494522	0.2039997695671743	0.3131634648146709
ENSG00000164761	1.1116243415186569	-4.371605079480004	3.44156303936555	-1.270238269494522	0.2039997695671743	0.3131634648146709
ENSG00000187609	56.30231668558978	-0.269483554554972	0.21219301318329714	-1.269992590765399	0.2040872693883095	0.3132697591845245
ENSG00000149212	3515.4162182532327	0.5380979172193374	0.42373332729382207	1.2698975571638562	0.20412112344826128	0.3132936967640457
ENSG00000135074	1292.3177476209414	-0.21613641704459047	0.1702453400575388	-1.269558491125464	0.2042419430954498	0.313451096568133
ENSG00000155761	1.6282634282331654	-2.1578567904217243	1.7000551740291625	-1.2692863286945937	0.20433896056708437	0.3135719421706496
ENSG00000171109	708.9125011093957	0.2515595863551982	0.1982181226555306	1.2691048779246386	0.2044036607666164	0.31364317755621574
ENSG00000153820	1.642595110843792	-1.7744647257616586	1.398507384229301	-1.2688275698590914	0.2045025697481519	0.31376688650083073
ENSG00000080709	1.1800300666112873	1.9088195525552487	1.5044576306008444	1.268775878914524	0.20452101048824015	0.31376712249259875
ENSG00000180336	1.6231234917095794	-2.156597057677892	1.700207615167575	-1.2684315953174545	0.204643864488093	0.31392753034302184
ENSG00000102230	1.0329597896202565	-2.5615511097067127	2.020115031807515	-1.2680223994050197	0.20478995156163324	0.31412354629845374
ENSG00000187522	306.2522511474595	-0.14764641175641632	0.11647256762069179	-1.2676496686949175	0.20492308617518512	0.3142715688768168
ENSG00000115840	561.9571737699066	0.17724845616906665	0.13982150446864114	1.26767664847162	0.2049134472338759	0.3142715688768168
ENSG00000176358	5.7272337401886	-1.0323513029869156	0.8146603569672217	-1.2672168151523946	0.20507777485387266	0.3144806918350833
ENSG00000115207	1633.6900541029545	0.16312041310681485	0.12874681060729795	1.2669860506631334	0.2051602777412716	0.3145790925366165
ENSG00000172534	1535.498145922544	-0.27322708574412097	0.21574647396652363	-1.2664266568106988	0.20536037228091464	0.3148577667407679
ENSG00000124006	1.0026245205525162	-2.5543187285889752	2.0174248383138482	-1.2661283236325471	0.2054671436934618	0.3149651792631482
ENSG00000189007	89.07000684231261	0.44692568372978086	0.35297849793239855	1.2661555487025016	0.20545739835382845	0.3149651792631482
ENSG00000198478	6.276448104660756	-0.854770515999499	0.6751527070509062	-1.2660402707013803	0.2054986649474464	0.31498535761732044
ENSG00000075213	4.145335014124922	-1.235287414732384	0.9759925331675493	-1.2656730177261728	0.2056301723371134	0.3151587759678599
ENSG00000138483	0.8024040201609863	2.3752416214743413	1.8781441920348523	1.2646747952301334	0.20598792875535898	0.31567889260311266
ENSG00000105538	1.2726188887906857	3.0392722978606628	2.404072793606721	1.2642180827232694	0.2061517622047242	0.31590175367586476
ENSG00000181409	18.592296749352055	0.8475127743369495	0.6705242722420408	1.2639553994117319	0.20624603570853886	0.3160179925600205
ENSG00000092439	1191.7074488949713	-0.18906977722266458	0.14970316059934022	-1.2629644989839837	0.20660193834589713	0.3165350529635595
ENSG00000099866	3.343474395648754	-1.254287586449626	0.9934835780721777	-1.2625146646948406	0.20676365282332124	0.31675453170915585
ENSG00000175548	160.9674132537061	0.40345480196078437	0.31975609424976836	1.2617579749571157	0.2070358884397822	0.3171432705874282
ENSG00000105991	6.639483496978678	-0.8863238201687996	0.702549690224313	-1.2615816824085573	0.2070993508707581	0.3172121640993097
ENSG00000172757	84.93879672120653	-0.36071789094885653	0.2859971865125326	-1.2612637744709059	0.20721382820355502	0.31735917739146635
ENSG00000134259	0.9264339892018603	-4.100743516230491	3.2545312678085683	-1.2600104834733137	0.20766558043502573	0.31785245576308396
